SpID,TAXONOMIC_NAME,Family,Class,CURRENT_SPECIES_NAME,CURRENT_TAXONOMIC_NAME,MaxLength,Trophic Level,Trophic group,Water column,Diel Activity,Habitat
4039,Malacoctenus tetranemus,Labrisomidae,Actinopterygii,Malacoctenus tetranemus,Malacoctenus tetranemus,7.5,3.5,Benthic invertivore,benthic,Day,rock
4040,Malacoctenus triangulatus,Labrisomidae,Actinopterygii,Malacoctenus triangulatus,Malacoctenus triangulatus,7.5,3.5,Benthic invertivore,benthic,Day,rock
4041,Malacoctenus zonifer,Labrisomidae,Actinopterygii,Malacoctenus zonifer,Malacoctenus zonifer,8,3.5,Benthic invertivore,benthic,Day,rock
2060,Malacostraca spp.,(blank),Malacostraca,Unidentified crab (decorator),Malacostraca spp.,,,Benthic invertivore,benthic,,
4042,Malea ringens,Tonnidae,Gastropoda,Malea ringens,Malea ringens,4.8,,Benthic invertivore,benthic,,
3480,Mancinella alouina,Muricidae,Gastropoda,Mancinella alouina,Mancinella alouina,5,,Benthic invertivore,benthic,,
3629,Mancinella echinata,Muricidae,Gastropoda,Mancinella echinata,Mancinella echinata,4.5,,Benthic invertivore,benthic,,
3404,Mancinella spp.,Muricidae,Gastropoda,Mancinella spp.,Mancinella spp.,,,Benthic invertivore,benthic,,
3704,Manonichthys splendens,Pseudochromidae,Actinopterygii,Manonichthys splendens,Manonichthys splendens,13,3.64375,Benthic invertivore,benthic,Night,coral
3676,Manta birostris,Mobulidae,Chondrichthyes,Manta birostris,Manta birostris,910,3.5,Planktivore,pelagic non-site attached,Day,coral
1083,Maoricolpus roseus,Turritellidae,Gastropoda,Maoricolpus roseus,Maoricolpus roseus,9,,suspension feeders,benthic,,
5318,Marginella rosea,Marginellidae,Gastropoda,Marginella rosea,Marginella rosea,,,Benthic invertivore,benthic,,
5193,Margovula bimaculata,Ovulidae,Gastropoda,Margovula bimaculata,Margovula bimaculata,,,Benthic invertivore,benthic,,
2692,Marianina rosea,Tritoniidae,Gastropoda,Marianina rosea,Marianina rosea,2,,Benthic invertivore,benthic,,
3476,Maritigrella fuscopunctata,Euryleptidae,Turbellaria,Maritigrella fuscopunctata,Maritigrella fuscopunctata,2.2,,Benthic invertivore,benthic,,
2859,Maroubra perserrata,Syngnathidae,Actinopterygii,Maroubra perserrata,Maroubra perserrata,7.2,3.2,Benthic invertivore,benthic,Day,rock
4043,Marthasterias glacialis,Asteriidae,Asteroidea,Marthasterias glacialis,Marthasterias glacialis,70,,Benthic invertivore,benthic,,
2744,Massinium magnum,Phyllophoridae,Holothuroidea,Massinium magnum,Massinium magnum,,,omnivore,benthic,,
5487,Mauligobius maderensis,Gobiidae,Actinopterygii,Mauligobius maderensis,Mauligobius maderensis,15,3.4,Benthic invertivore,benthic,Day,sand
6840,Mauritia arabica,Cypraeidae,Gastropoda,Mauritia arabica,Mauritia arabica,10,,Benthic invertivore,benthic,,
6614,Mauritia depressa,Cypraeidae,Gastropoda,Mauritia depressa,Mauritia depressa,,,Benthic invertivore,benthic,,
6585,Mauritia histrio,Cypraeidae,Gastropoda,Mauritia histrio,Mauritia histrio,,,Benthic invertivore,benthic,,
929,Maxillicosta scabriceps,Scorpaenidae,Actinopterygii,Maxillicosta scabriceps,Maxillicosta scabriceps,12,3.4,Benthic invertivore,benthic,Day,sand
6515,Maxwellia gemma,Muricidae,Gastropoda,Maxwellia gemma,Maxwellia gemma,,,Benthic invertivore,benthic,,
4044,Mccoskerichthys sandae,Chaenopsidae,Actinopterygii,Mccoskerichthys sandae,Mccoskerichthys sandae,8,3.3,Benthic invertivore,benthic,Day,coral
165,Mecaenichthys immaculatus,Pomacentridae,Actinopterygii,Mecaenichthys immaculatus,Mecaenichthys immaculatus,15,2,Planktivore,Demersal,Day,rock
4045,Medialuna californiensis,Kyphosidae,Actinopterygii,Medialuna californiensis,Medialuna californiensis,48,2.7,Browsing herbivore,pelagic site attached,Day,rock
4046,Mediaster aequalis,Goniasteridae,Asteroidea,Mediaster aequalis,Mediaster aequalis,20,,Benthic invertivore,benthic,,
5371,Megalops atlanticus,Megalopidae,Actinopterygii,Megalops atlanticus,Megalops atlanticus,250,4.5,Higher carnivore,pelagic non-site attached,Day,sand
3273,Megaptera novaeangliae,Balaenopteridae,Mammalia,Megaptera novaeangliae,Megaptera novaeangliae,1800,,planktivore,pelagic non-site attached,Day,
4047,Megastraea undosa,Turbinidae,Gastropoda,Megastraea undosa,Megastraea undosa,5.5,,Scraping herbivore,benthic,,
4048,Megathura crenulata,Fissurellidae,Gastropoda,Megathura crenulata,Megathura crenulata,12.5,,Scraping herbivore,benthic,,
3158,Meiacanthus atrodorsalis,Blenniidae,Actinopterygii,Meiacanthus atrodorsalis,Meiacanthus atrodorsalis,11,3.5,Benthic invertivore,benthic,Day,coral
5848,Meiacanthus bundoon,Blenniidae,Actinopterygii,Meiacanthus bundoon,Meiacanthus bundoon,8,3.4,Benthic invertivore,benthic,Day,coral
6724,Meiacanthus crinitus,Blenniidae,Actinopterygii,Meiacanthus crinitus,Meiacanthus crinitus,,,Browsing herbivore,benthic,,
3159,Meiacanthus ditrema,Blenniidae,Actinopterygii,Meiacanthus ditrema,Meiacanthus ditrema,6,3.4,Benthic invertivore,benthic,Day,coral
1677,Meiacanthus grammistes,Blenniidae,Actinopterygii,Meiacanthus grammistes,Meiacanthus grammistes,11,3.5,Benthic invertivore,benthic,Day,coral
5357,Meiacanthus kamoharai,Blenniidae,Actinopterygii,Meiacanthus kamoharai,Meiacanthus kamoharai,6,2.7,Benthic invertivore,benthic,Day,coral
3160,Meiacanthus lineatus,Blenniidae,Actinopterygii,Meiacanthus lineatus,Meiacanthus lineatus,9.5,3.4,Benthic invertivore,benthic,Day,coral
3161,Meiacanthus luteus,Blenniidae,Actinopterygii,Meiacanthus luteus,Meiacanthus luteus,10.3,3.4,Benthic invertivore,benthic,Day,coral
5468,Meiacanthus mossambicus,Blenniidae,Actinopterygii,Meiacanthus mossambicus,Meiacanthus mossambicus,10,3.4,Benthic invertivore,benthic,Day,coral
4049,Meiacanthus nigrolineatus,Blenniidae,Actinopterygii,Meiacanthus nigrolineatus,Meiacanthus nigrolineatus,9.5,3.4,Benthic invertivore,benthic,Day,coral
5837,Meiacanthus oualanensis,Blenniidae,Actinopterygii,Meiacanthus oualanensis,Meiacanthus oualanensis,5,3.3,Benthic invertivore,benthic,Day,coral
6257,Meiacanthus phaeus,Blenniidae,Actinopterygii,Meiacanthus phaeus,Meiacanthus phaeus,8.458333333,3.289882943,Browsing herbivore,Demersal,Day,Coral
4050,Meiacanthus smithi,Blenniidae,Actinopterygii,Meiacanthus smithi,Meiacanthus smithi,8.5,3.4,Benthic invertivore,benthic,Day,coral
6208,Meiacanthus spp.,Blenniidae,Actinopterygii,Meiacanthus spp.,Meiacanthus spp.,,,Benthic invertivore,benthic,Day,coral
6572,Meiacanthus spp.,Blenniidae,Actinopterygii,Meiacanthus sp. [yellow tail],Meiacanthus spp.,,,Browsing herbivore,benthic,,
4051,Meiacanthus tongaensis,Blenniidae,Actinopterygii,Meiacanthus tongaensis,Meiacanthus tongaensis,6.7,3.4,Benthic invertivore,benthic,Day,coral
2694,Melibe australis,Tethydidae,Gastropoda,Melibe australis,Melibe australis,3,,Benthic invertivore,benthic,,
3561,Melibe viridis,Tethydidae,Gastropoda,Melibe viridis,Melibe viridis,20,,Benthic invertivore,benthic,,
3562,Melichthys indicus,Balistidae,Actinopterygii,Melichthys indicus,Melichthys indicus,25,3,Benthic invertivore,Demersal,Day,coral
1678,Melichthys niger,Balistidae,Actinopterygii,Melichthys niger,Melichthys niger,50,2.4,Planktivore,Demersal,Day,coral
1679,Melichthys vidua,Balistidae,Actinopterygii,Melichthys vidua,Melichthys vidua,40,3.4,Benthic invertivore,Demersal,Day,coral
2631,Melo amphora,Volutidae,Gastropoda,Melo amphora,Melo amphora,50,,Benthic invertivore,benthic,,
762,Melo miltonis,Volutidae,Gastropoda,Melo miltonis,Melo miltonis,45,,Benthic invertivore,benthic,,
2015,Mendosoma allporti,Latridae,Actinopterygii,Mendosoma lineatum,Mendosoma lineatum,40,3.9,Benthic invertivore,pelagic site attached,Day,rock
2015,Mendosoma lineatum,Latridae,Actinopterygii,Mendosoma lineatum,Mendosoma lineatum,40,3.9,Benthic invertivore,pelagic site attached,Day,rock
2064,Meridiastra calcar,Asterinidae,Asteroidea,Meridiastra calcar,Meridiastra calcar,10,,Benthic invertivore,benthic,,
5196,Meridiastra fissura,Asterinidae,Asteroidea,Meridiastra fissura,Meridiastra fissura,,,Benthic invertivore,benthic,,
2065,Meridiastra gunnii,Asterinidae,Asteroidea,Meridiastra gunnii,Meridiastra gunnii,13,,Benthic invertivore,benthic,,
2066,Meridiastra medius,Asterinidae,Asteroidea,Meridiastra medius,Meridiastra medius,7.6,,Benthic invertivore,benthic,,
2067,Meridiastra occidens,Asterinidae,Asteroidea,Meridiastra occidens,Meridiastra occidens,7.6,,Benthic invertivore,benthic,,
2068,Meridiastra oriens,Asterinidae,Asteroidea,Meridiastra oriens,Meridiastra oriens,7.8,,Benthic invertivore,benthic,,
2426,Meridiastra spp.,Asterinidae,Asteroidea,Meridiastra spp.,Meridiastra spp.,,,Benthic invertivore,benthic,,
#N/A,Meridiastra spp.,#N/A,#N/A,Meridiastra sp. [six pointed],Meridiastra spp.,,,,benthic,,
4887,Mesocentrotus franciscanus,Strongylocentrotidae,Echinoidea,Mesocentrotus franciscanus,Mesocentrotus franciscanus,,,Scraping herbivore,benthic,,
2452,Metabonellia haswelli,Bonelliidae,Echiuridea,Metabonellia haswelli,Metabonellia haswelli,,,omnivore,benthic,,
1977,Metacarcinus novaezelandiae,Cancridae,Malacostraca,Metacarcinus novaezelandiae,Metacarcinus novaezelandiae,19,,Benthic invertivore,benthic,,
6310,Metadromia spp.,Dromiidae,Malacostraca,Metadromia wilsoni?,Metadromia spp.,,,Benthic invertivore,benthic,,
88,Meuschenia australis,Monacanthidae,Actinopterygii,Meuschenia australis,Meuschenia australis,32,2.7,Browsing herbivore,Demersal,Day,rock
89,Meuschenia flavolineata,Monacanthidae,Actinopterygii,Meuschenia flavolineata,Meuschenia flavolineata,30,2.7,Browsing herbivore,Demersal,Day,rock
90,Meuschenia freycineti,Monacanthidae,Actinopterygii,Meuschenia freycineti,Meuschenia freycineti,60,2.3,Browsing herbivore,Demersal,Day,rock
947,Meuschenia galii,Monacanthidae,Actinopterygii,Meuschenia galii,Meuschenia galii,35,2.7,Browsing herbivore,Demersal,Day,rock
91,Meuschenia hippocrepis,Monacanthidae,Actinopterygii,Meuschenia hippocrepis,Meuschenia hippocrepis,51,2.7,Browsing herbivore,Demersal,Day,rock
92,Meuschenia scaber,Monacanthidae,Actinopterygii,Meuschenia scaber,Meuschenia scaber,31,3,Benthic invertivore,Demersal,Day,rock
1680,Meuschenia spp.,Monacanthidae,Actinopterygii,Meuschenia spp.,Meuschenia spp.,,3,Omnivore,Demersal,Day,rock
176,Meuschenia trachylepis,Monacanthidae,Actinopterygii,Meuschenia trachylepis,Meuschenia trachylepis,40,2.7,Browsing herbivore,Demersal,Day,rock
116,Meuschenia venusta,Monacanthidae,Actinopterygii,Meuschenia venusta,Meuschenia venusta,21,2.8,Browsing herbivore,Demersal,Day,rock
3563,Mexichromis festiva,Chromodorididae,Gastropoda,Mexichromis festiva,Mexichromis festiva,3,,Benthic invertivore,benthic,,
1179,Mexichromis macropus,Chromodorididae,Gastropoda,Mexichromis macropus,Mexichromis macropus,4,,Benthic invertivore,benthic,,
6605,Mexichromis mariei,Chromodorididae,Gastropoda,Mexichromis mariei,Mexichromis mariei,,,Benthic invertivore,benthic,,
3586,Miamira flavicostata,Chromodorididae,Gastropoda,Miamira flavicostata,Miamira flavicostata,8,,Benthic invertivore,benthic,,
3587,Miamira magnifica,Chromodorididae,Gastropoda,Miamira magnifica,Miamira magnifica,8,,Benthic invertivore,benthic,,
913,Microcanthus strigatus,Scorpididae,Actinopterygii,Microcanthus strigatus,Microcanthus strigatus,16,3,Planktivore,pelagic site attached,Day,rock
1893,Microcyphus annulatus,Temnopleuridae,Echinoidea,Microcyphus annulatus,Microcyphus annulatus,2,,Scraping herbivore,benthic,,
4888,Micrognathus crinitus,Syngnathidae,Actinopterygii,Micrognathus crinitus,Micrognathus crinitus,15,3.3,Benthic invertivore,benthic,Day,rock
6880,Microgobius microlepis,Gobiidae,Actinopterygii,Microgobius microlepis,Microgobius microlepis,5,,Browsing herbivore,benthic,,
4052,Microlepidotus brevipinnis,Haemulidae,Actinopterygii,Microlepidotus brevipinnis,Microlepidotus brevipinnis,40,3.5,Benthic invertivore,Demersal,Night,coral
3564,Micromelo guamensis,Aplustridae,Gastropoda,Micromelo guamensis,Micromelo guamensis,1.5,,Benthic invertivore,benthic,,
4053,Micromelo undatus,Aplustridae,Gastropoda,Micromelo undatus,Micromelo undatus,3,,Benthic invertivore,benthic,,
6115,Micropogonias spp.,Sciaenidae,Actinopterygii,Micropogonias spp.,Micropogonias spp.,,,higher carnivore,benthic,Night,coral
4054,Microspathodon bairdii,Pomacentridae,Actinopterygii,Microspathodon bairdii,Microspathodon bairdii,25,2.5,Algal farmer,Demersal,Day,coral
4055,Microspathodon chrysurus,Pomacentridae,Actinopterygii,Microspathodon chrysurus,Microspathodon chrysurus,21,2.1,Algal farmer,Demersal,Day,coral
4056,Microspathodon dorsalis,Pomacentridae,Actinopterygii,Microspathodon dorsalis,Microspathodon dorsalis,31,2.1,Algal farmer,Demersal,Day,coral
2085,Mimachlamys asperrima,Pectinidae,Bivalvia,Mimachlamys asperrima,Mimachlamys asperrima,5.2,,suspension feeders,benthic,,
6016,Mimachlamys nobilis,Pectinidae,Bivalvia,Mimachlamys nobilis,Mimachlamys nobilis,,,suspension feeders,benthic,,
5544,Mimastrella cognata,Astropectinidae,Asteroidea,Mimastrella cognata,Mimastrella cognata,,,Benthic invertivore,benthic,,
6615,Mimoblennius atrocinctus,Blenniidae,Actinopterygii,Mimoblennius atrocinctus,Mimoblennius atrocinctus,5,,Browsing herbivore,benthic,,
4057,Mimulus foliatus,Epialtidae,Malacostraca,Mimulus foliatus,Mimulus foliatus,7.5,,Benthic invertivore,benthic,,
6875,Mithraculus cinctimanus,Majidae,Malacostraca,Mithraculus cinctimanus,Mithraculus cinctimanus,,,Benthic invertivore,benthic,,
7157,Mithraculus forceps,Mithracidae,Malacostraca,Mithraculus forceps,Mithraculus forceps,,,Benthic invertivore,benthic,,
4985,Mithraculus sculptus,Majidae,Malacostraca,Mithraculus sculptus,Mithraculus sculptus,4,,Benthic invertivore,benthic,,
6869,Mithrax aculeatus,Majidae,Malacostraca,Mithrax aculeatus,Mithrax aculeatus,,,Benthic invertivore,benthic,,
6864,Mithrax hispidus,Majidae,Malacostraca,Mithrax hispidus,Mithrax hispidus,,,Benthic invertivore,benthic,,
6868,Mithrax spinosissimus,Majidae,Malacostraca,Mithrax spinosissimus,Mithrax spinosissimus,,,Benthic invertivore,benthic,,
6852,Mithrax spp.,Majidae,Malacostraca,Mithrax spp.,Mithrax spp.,,,Benthic invertivore,benthic,,
6878,Mithrax verrucosus,Majidae,Malacostraca,Mithrax verrucosus,Mithrax verrucosus,,,Benthic invertivore,benthic,,
4058,Mithrodia bradleyi,Mithrodiidae,Asteroidea,Mithrodia bradleyi,Mithrodia bradleyi,20,,Benthic invertivore,benthic,,
2727,Mithrodia clavigera,Mithrodiidae,Asteroidea,Mithrodia clavigera,Mithrodia clavigera,22,,Benthic invertivore,benthic,,
1311,Mitra carbonaria,Mitridae,Gastropoda,Mitra carbonaria,Mitra carbonaria,8,,Benthic invertivore,benthic,,
6821,Mitra cornea,Mitridae,Gastropoda,Mitra cornea,Mitra cornea,,,Benthic invertivore,benthic,,
727,Mitra glabra,Mitridae,Gastropoda,Mitra glabra,Mitra glabra,10.3,,Benthic invertivore,benthic,,
6494,Mitra idae,Mitridae,Gastropoda,Mitra idae,Mitra idae,,,Benthic invertivore,benthic,,
3838,Mitra mitra,Mitridae,Gastropoda,Mitra mitra,Mitra mitra,18,,Benthic invertivore,benthic,,
6748,Mitra papalis,Mitridae,Gastropoda,Mitra papalis,Mitra papalis,16,,Benthic invertivore,benthic,,
6514,Mitra scutulata,Mitridae,Gastropoda,Mitra scutulata,Mitra scutulata,,,Benthic invertivore,benthic,,
3881,Mitra spp.,Mitridae,Gastropoda,Mitra spp.,Mitra spp.,,,Benthic invertivore,benthic,,
5271,Mitra stictica,Mitridae,Gastropoda,Mitra stictica,Mitra stictica,,,Benthic invertivore,benthic,,
1681,Mitrid spp.,Mitridae,Gastropoda,Mitridae spp.,Mitrid spp.,,,Benthic invertivore,benthic,,
#N/A,Mitrid spp.,Mitridae,Gastropoda,Mitrid sp. [black],Mitrid spp.,,,Benthic invertivore,benthic,,
5749,Mnemiopsis leidyi,Bolinopsidae,Tentaculata,Mnemiopsis leidyi,Mnemiopsis leidyi,,,planktivore,benthic,,
3675,Mobula thurstoni,Mobulidae,Chondrichthyes,Mobula thurstoni,Mobula thurstoni,220,3.1,Planktivore,pelagic non-site attached,Day,coral
3803,Mola mola,Molidae,Actinopterygii,Mola mola,Mola mola,333,4,Benthic invertivore,pelagic non-site attached,Day,coral
3460,Mollusca spp.,(blank),(blank),Mollusca spp.,Mollusca spp.,,,Benthic invertivore,benthic,,
4059,Molva molva,Lotidae,Actinopterygii,Molva molva,Molva molva,200,4.3,Higher carnivore,Demersal,Night,rock
1860,Monacanthid spp.,Monacanthidae,Actinopterygii,Monacanthid spp.,Monacanthid spp.,,3,Omnivore,Demersal,Day,rock
1860,ADDED BY ROSS,Monacanthidae,Actinopterygii,Monacanthid spp.,Monacanthus ciliatus,,3,Omnivore,Demersal,Day,rock
946,Monacanthus chinensis,Monacanthidae,Actinopterygii,Monacanthus chinensis,Monacanthus chinensis,38,2.6,Browsing herbivore,Demersal,Day,sand
4060,Monacanthus tuckeri,Monacanthidae,Actinopterygii,Monacanthus tuckeri,Monacanthus tuckeri,10,2.7,Omnivore,Demersal,Day,coral
5856,Monetaria annulus,Cypraeidae,Gastropoda,Monetaria annulus,Monetaria annulus,2.5,,Scraping herbivore,benthic,,
6026,Monetaria caputserpentis,Cypraeidae,Gastropoda,Monetaria caputserpentis,Monetaria caputserpentis,2.5,,Scraping herbivore,benthic,,
934,Monodactylus argenteus,Monodactylidae,Actinopterygii,Monodactylus argenteus,Monodactylus argenteus,27,3,Benthic invertivore,Demersal,Day,rock
5058,Monoplex macrodon,Ranellidae,Gastropoda,Monoplex macrodon,Monoplex macrodon,,,Benthic invertivore,benthic,,
6461,Monoplex parthenopeus,Ranellidae,Gastropoda,Monoplex parthenopeus,Monoplex parthenopeus,,,Benthic invertivore,benthic,,
6664,Monoplex pilearis,Ranellidae,Gastropoda,Monoplex pilearis,Monoplex pilearis,,,Benthic invertivore,benthic,,
1682,Monotaxis grandoculis,Lethrinidae,Actinopterygii,Monotaxis grandoculis,Monotaxis grandoculis,60,3.2,Benthic invertivore,Demersal,Day,coral
5041,Monotaxis heterodon,Lethrinidae,Actinopterygii,Monotaxis heterodon,Monotaxis heterodon,60,3.582575758,Benthic invertivore,Demersal,Day,coral
3436,Morid spp.,Moridae,Actinopterygii,Morid spp.,Morid spp.,,,Benthic invertivore,Demersal,Night,coral
6519,Morone saxatilis,Moronidae,Actinopterygii,Morone saxatilis,Morone saxatilis,200,,Higher carnivore,benthic,,
6625,Morula biconica,Muricidae,Gastropoda,Morula biconica,Morula biconica,,,Benthic invertivore,benthic,,
1683,Morula marginalba,Muricidae,Gastropoda,Morula marginalba,Morula marginalba,2.5,,Benthic invertivore,benthic,,
2096,Morula nodulifera,Muricidae,Gastropoda,Morula nodulifera,Morula nodulifera,2.5,,Benthic invertivore,benthic,,
6300,Morula palmeri,Muricidae,Gastropoda,Morula palmeri,Morula palmeri,,,Benthic invertivore,benthic,,
5028,Morula spinosa,Muricidae,Gastropoda,Morula spinosa,Morula spinosa,2.6,,Benthic invertivore,benthic,,
3345,Morula spp.,Muricidae,Gastropoda,Morula spp.,Morula spp.,,,Benthic invertivore,benthic,,
3637,Morula uva,Muricidae,Gastropoda,Morula uva,Morula uva,,,Benthic invertivore,benthic,,
4061,Morum tuberculosum,Harpidae,Gastropoda,Morum tuberculosum,Morum tuberculosum,,,Benthic invertivore,benthic,,
1208,Mugil cephalus,Mugilidae,Actinopterygii,Mugil cephalus,Mugil cephalus,100,2.1,Omnivore,pelagic site attached,Day,sand
4062,Mugil curema,Mugilidae,Actinopterygii,Mugil curema,Mugil curema,90,2,Browsing herbivore,pelagic site attached,Day,sand
4063,Mugil galapagensis,Mugilidae,Actinopterygii,Mugil galapagensis,Mugil galapagensis,40,2.5,Browsing herbivore,pelagic site attached,Day,sand
3437,Mugilid spp.,Mugilidae,Actinopterygii,Mugilid spp.,Mugilid spp.,,,Browsing herbivore,pelagic site attached,Day,sand
4064,Mulloidichthys dentatus,Mullidae,Actinopterygii,Mulloidichthys dentatus,Mulloidichthys dentatus,31,3.7,Benthic invertivore,Demersal,Day,sand
3007,Mulloidichthys flavolineatus,Mullidae,Actinopterygii,Mulloidichthys flavolineatus,Mulloidichthys flavolineatus,43,3.3,Benthic invertivore,Demersal,Day,sand
4065,Mulloidichthys martinicus,Mullidae,Actinopterygii,Mulloidichthys martinicus,Mulloidichthys martinicus,39.4,3.2,Benthic invertivore,Demersal,Day,sand
4066,Mulloidichthys mimicus,Mullidae,Actinopterygii,Mulloidichthys mimicus,Mulloidichthys mimicus,30,3.6,Benthic invertivore,Demersal,Day,sand
3008,Mulloidichthys vanicolensis,Mullidae,Actinopterygii,Mulloidichthys vanicolensis,Mulloidichthys vanicolensis,38,3.6,Benthic invertivore,Demersal,Day,sand
5555,Mullus argentinae,Mullidae,Actinopterygii,Mullus argentinae,Mullus argentinae,30,3.5,Benthic invertivore,Demersal,Day,sand
4067,Mullus surmuletus,Mullidae,Actinopterygii,Mullus surmuletus,Mullus surmuletus,40,3.4,Benthic invertivore,Demersal,Day,sand
4068,Munida rugosa,Munididae,Malacostraca,Munida rugosa,Munida rugosa,10,,suspension feeders,benthic,,
4069,Muraena argus,Muraenidae,Actinopterygii,Muraena argus,Muraena argus,120,4,Benthic invertivore,benthic,Night,coral
4070,Muraena augusti,Muraenidae,Actinopterygii,Muraena augusti,Muraena augusti,120,4,Benthic invertivore,benthic,Night,rock
4071,Muraena clepsydra,Muraenidae,Actinopterygii,Muraena clepsydra,Muraena clepsydra,120,4,Benthic invertivore,benthic,Night,coral
4072,Muraena helena,Muraenidae,Actinopterygii,Muraena helena,Muraena helena,150,4.2,Benthic invertivore,benthic,Night,rock
